lat,lon,time,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,kd_gain,kp_gain,ki_gain,ground_speed,altitude,heading,pitch_setpoint,roll_setpoint,heading_setpoint,throttle_setpoint,flap_setpoint,altitude_setpoint,int_pitch_setpoint,int_roll_setpoint,int_yaw_setpoint,lastCommandSent,errorCodes,cameraStatus,waypointIndex,editing_gain,gpsStatus,batteryLevel,waypointCount,airspeed
43.5310716668, -80.5782750003331, 214103.203125, 6.329352855682373, 29.366252899169922, 171.56097412109375, 0.4036614000797272, 0.35223954916000366, 0.30082273483276367, 20.149999618530273, 5.0, 0.0, 12.588889122009277, 67.25, 142, 1, -96, 35, -81, 100, 0, 648, -2833, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5310516668, -80.57825500033844, 214103.40625, 7.099894046783447, 34.23099899291992, 177.31849670410156, 0.1725654900074005, 0.20019936561584473, 0.30614861845970154, 20.149999618530273, 5.0, 0.0, 12.822221755981445, 67.25, 140, 0, -96, 36, -81, 100, 0, 696, -2827, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 1)
43.5310266668, -80.57823333366929, 214103.59375, 6.637489318847656, 40.4587516784668, -174.80416870117188, 0.49364131689071655, 0.34493589401245117, 0.6290750503540039, 20.149999618530273, 5.0, 0.0, 13.375, 67.25, 141, -1, -96, 36, -80, 100, 0, 742, -2818, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5309833335, -80.57820500033412, 214103.90625, 5.677939414978027, 47.13532257080078, -164.941162109375, 0.22046546638011932, 0.519364058971405, 0.5624280571937561, 20.149999618530273, 5.0, 0.0, 13.86111068725586, 67.25, 142, 0, -97, 37, -80, 100, 0, 948, -2842, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5309533335, -80.57818666700017, 214104.09375, 3.0189177989959717, 51.07003402709961, -155.2502899169922, 0.2736603021621704, -0.12336316704750061, 0.5415825247764587, 20.149999618530273, 5.0, 0.0, 14.144444465637207, 66.75, 146, 0, -87, 39, -78, 100, 0, 1064, -2552, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5309066668, -80.57816333370963, 214104.40625, -1.3586117029190063, 49.043800354003906, -147.22608947753906, 0.2349006086587906, -0.2530459761619568, 0.7364768981933594, 20.149999618530273, 5.0, 0.0, 14.341666221618652, 66.75, 153, 350, -84, 41, -84, 100, 0, 18913, -2461, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5308733335, -80.57815666704313, 214104.59375, -7.301815032958984, 45.41788101196289, -139.75326538085938, 0.3826371133327484, -0.24633856117725372, 0.7308454513549805, 20.149999618530273, 5.0, 0.0, 14.255555152893066, 66.75, 160, -1, -85, 42, -86, 100, 0, 820, -2492, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5308416668, -80.57815500037638, 214104.796875, -8.325333595275879, 40.33698272705078, -129.0089569091797, 0.7369115352630615, -0.270796000957489, 0.5161880850791931, 20.149999618530273, 5.0, 0.0, 14.149999618530273, 66.75, 167, -350, -83, 46, -89, 100, 0, -17149, -2440, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5308116669, -80.57815333370988, 214105.0, -5.449851989746094, 34.63051223754883, -118.43852996826172, 0.5689550638198853, -0.3086119592189789, 0.5258520245552063, 20.149999618530273, 5.0, 0.0, 13.88611125946045, 62.125, 174, 0, -88, 48, -89, 100, 0, 648, -2582, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5307583335, -80.57815000037662, 214105.296875, -1.8237566947937012, 33.27080535888672, -110.3642807006836, 0.4829555153846741, 0.18861520290374756, 0.1410614550113678, 20.149999618530273, 5.0, 0.0, 13.788888931274414, 62.125, 181, 0, -94, 52, -88, 100, 0, 644, -2772, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5307216669, -80.57815500037638, 214105.5, 3.59584379196167, 34.182132720947266, -105.80654907226562, 0.521217942237854, -0.004778043366968632, -0.014754938893020153, 20.149999618530273, 5.0, 0.0, 13.911110877990723, 62.125, 188, 0, -92, 57, -88, 100, 0, 718, -2706, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5306916669, -80.57816833366608, 214105.703125, 9.036762237548828, 31.483745574951172, -101.0929183959961, 0.5433983206748962, -0.40775415301322937, 0.16056373715400696, 20.149999618530273, 5.0, 0.0, 14.086111068725586, 62.125, 204, 0, -86, 61, -89, 100, 0, 656, -2519, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5306516669, -80.57819833366666, 214106.0, 11.689330101013184, 26.858768463134766, -93.80225372314453, 0.43668174743652344, -0.3702261447906494, 0.45155057311058044, 20.149999618530273, 5.0, 0.0, 14.177778244018555, 58.5625, 211, 1, -85, 65, -87, 100, 0, 604, -2516, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5306300002, -80.57822166699965, 214106.203125, 12.989358901977539, 26.994611740112305, -85.46027374267578, 0.41980332136154175, 0.2939213216304779, 0.38880497217178345, 20.149999618530273, 5.0, 0.0, 13.747221946716309, 58.5625, 218, 349, -97, 70, -88, 100, 0, 18435, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305966669, -80.57825666700519, 214106.5, 16.155838012695312, 31.934459686279297, -79.03775787353516, 0.44655680656433105, 0.27527427673339844, 0.27927523851394653, 20.149999618530273, 5.0, 0.0, 12.497221946716309, 58.5625, 231, 350, -97, 73, -88, 100, 0, 18549, -2845, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305816669, -80.57828333366973, 214106.703125, 20.12794303894043, 38.840946197509766, -72.62129974365234, 0.6064519286155701, 0.25189369916915894, 0.2190067023038864, 20.149999618530273, 5.0, 0.0, 12.102777481079102, 58.5625, 235, 350, -97, 76, -88, 100, 0, 18701, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305700002, -80.57830833367188, 214106.90625, 22.674015045166016, 44.419349670410156, -66.08966827392578, 0.35656461119651794, 0.18296407163143158, 0.2694500684738159, 20.149999618530273, 5.0, 0.0, 11.802778244018555, 62.1875, 238, 350, -97, 79, -88, 100, 0, 18831, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305616669, -80.57833166700827, 214107.09375, 23.16884994506836, 47.19264602661133, -59.85909652709961, 0.3689192235469818, 0.0795586034655571, 0.31246140599250793, 20.149999618530273, 5.0, 0.0, 11.05555534362793, 62.1875, 240, 350, -97, 80, -88, 100, 0, 18905, -2845, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305516669, -80.57836499980185, 214107.40625, 21.272249221801758, 50.66534423828125, -52.36517333984375, 0.335597962141037, 0.049127161502838135, 0.49966153502464294, 20.149999618530273, 5.0, 0.0, 9.586111068725586, 62.1875, 248, 348, -97, 81, -88, 100, 0, 18858, -2845, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5305483335, -80.57838499980171, 214107.59375, 16.649311065673828, 49.723655700683594, -45.1074333190918, -0.1844860315322876, -0.48340746760368347, 0.6985846161842346, 20.149999618530273, 5.0, 0.0, 8.69444465637207, 62.1875, 257, 353, -78, 82, -83, 100, 0, 19068, -2301, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305466669, -80.57841499980422, 214107.90625, 7.731215476989746, 42.16035079956055, -38.4080924987793, -0.42557114362716675, -0.5341380834579468, 0.7975868582725525, 20.149999618530273, 5.0, 0.0, 7.894444465637207, 62.1875, 270, 353, -75, 82, -83, 100, 0, 18954, -2208, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305483335, -80.57843499980214, 214108.09375, -0.9865005016326904, 32.4606819152832, -31.048839569091797, -0.20846685767173767, -0.8127611875534058, 0.7793010473251343, 20.149999618530273, 5.0, 0.0, 7.683333396911621, 67.125, 277, 353, -75, 82, -83, 100, 0, 18752, -2220, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305500002, -80.57845333313817, 214108.296875, -6.764542102813721, 22.246145248413086, -24.159780502319336, -0.31838536262512207, -0.5987269282341003, 0.6482954025268555, 20.149999618530273, 5.0, 0.0, 7.441666603088379, 67.125, 282, 353, -76, 82, -84, 100, 0, 18522, -2244, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5305566669, -80.57847833314057, 214108.59375, -10.336991310119629, 12.545717239379883, -17.003782272338867, -0.06353943049907684, -0.4698317348957062, 0.4627212882041931, 20.149999618530273, 5.0, 0.0, 7.400000095367432, 67.125, 289, 2, -84, 82, -84, 100, 0, 387, -2461, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5305616669, -80.57849499980996, 214108.796875, -9.36483383178711, 9.996382713317871, -12.237468719482422, 0.4029107093811035, 0.22548598051071167, 0.19969233870506287, 20.149999618530273, 5.0, 0.0, 7.366666793823242, 67.125, 295, 350, -96, 81, -84, 100, 0, 18145, -2833, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305716669, -80.57851833313167, 214109.09375, -5.559680461883545, 12.541794776916504, -11.568296432495117, 0.287699818611145, 0.2413521260023117, -0.1146833598613739, 20.149999618530273, 5.0, 0.0, 7.330555438995361, 64.25, 303, 351, -96, 81, -84, 100, 0, 18215, -2836, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 1)
43.5305750002, -80.57853333313251, 214109.203125, -1.3309911489486694, 15.165904998779297, -12.012792587280273, 0.1145908385515213, 0.2834964692592621, -0.10267622768878937, 20.149999618530273, 5.0, 0.0, 7.333333492279053, 64.25, 308, 351, -96, 79, -84, 100, 0, 18285, -2833, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5305900002, -80.5785466664655, 214109.5, 2.2019124031066895, 17.72046661376953, -10.80666732788086, 0.41587868332862854, 0.042309798300266266, 0.12406285107135773, 20.149999618530273, 5.0, 0.0, 7.758333206176758, 64.25, 321, 351, -96, 79, -84, 100, 0, 18336, -2833, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5306000002, -80.57855833313079, 214109.703125, 4.911062717437744, 18.5013484954834, -7.18955135345459, 0.38788723945617676, 0.08583533763885498, 0.3403224050998688, 20.149999618530273, 5.0, 0.0, 7.938889026641846, 64.25, 327, 351, -96, 77, -84, 100, 0, 18366, -2836, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5306350002, -80.57858166646717, 214110.203125, 6.143307209014893, 21.115867614746094, 5.210646629333496, 0.3153475821018219, 0.03297063708305359, 0.4553109109401703, 20.149999618530273, 5.0, 0.0, 9.072221755981445, 64.875, 341, 352, -95, 74, -84, 100, 0, 18462, -2788, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5306516669, -80.57858833313658, 214110.40625, 6.122481346130371, 20.91495132446289, 10.466511726379395, 0.2374018281698227, -0.3335851728916168, 0.4780499339103699, 20.149999618530273, 5.0, 0.0, 9.727777481079102, 64.875, 349, 352, -79, 72, -81, 100, 0, 18432, -2313, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5306800002, -80.57859333313633, 214110.703125, 5.376662731170654, 14.423155784606934, 17.341049194335938, 0.21849754452705383, -0.5547758340835571, 0.5619314908981323, 20.149999618530273, 5.0, 0.0, 10.841666221618652, 64.875, 355, 3, -78, 71, -82, 100, 0, 471, -2301, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5307000002, -80.57859333313633, 214110.90625, 6.996899604797363, 5.0093302726745605, 23.85873794555664, 0.20385386049747467, -0.7404638528823853, 0.29742828011512756, 20.149999618530273, 5.0, 0.0, 11.655555725097656, 65.0625, 0, 352, -79, 68, -81, 100, 0, 18136, -2319, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5307333335, -80.57858999980333, 214111.203125, 9.159364700317383, -3.427988290786743, 28.272151947021484, -0.013592716306447983, -0.5114947557449341, 0.1887965351343155, 20.149999618530273, 5.0, 0.0, 12.602777481079102, 65.0625, 6, 3, -82, 66, -82, 100, 0, 253, -2410, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5307450002, -80.57858666647007, 214111.296875, 11.243986129760742, -6.626187324523926, 28.324094772338867, -0.04772929102182388, -0.006693203002214432, -0.20021049678325653, 20.149999618530273, 5.0, 0.0, 12.88611125946045, 65.0625, 8, 351, -97, 64, -81, 100, 0, 18138, -2845, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5307800002, -80.57857666646693, 214111.59375, 11.077392578125, -5.3171000480651855, 24.59535026550293, 0.23778274655342102, 0.15644122660160065, -0.29074642062187195, 20.149999618530273, 5.0, 0.0, 13.333333015441895, 65.0625, 14, 352, -97, 61, -81, 100, 0, 18142, -2842, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5308366668, -80.57855499979777, 214112.09375, 12.006629943847656, -2.3568384647369385, 17.621179580688477, 0.13983599841594696, 0.09452174603939056, -0.01876535266637802, 20.149999618530273, 5.0, 0.0, 13.047222137451172, 66.75, 17, 352, -97, 57, -84, 100, 0, 18102, -2845, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5308633335, -80.57853666646575, 214112.296875, 12.42491626739502, -0.25803452730178833, 17.85310935974121, 0.1628076136112213, 0.4033651649951935, 0.09662865102291107, 20.149999618530273, 5.0, 0.0, 12.905555725097656, 66.75, 19, 352, -97, 53, -84, 100, 0, 18054, -2839, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5308883335, -80.5785199997983, 214112.5, 11.597078323364258, 4.348888397216797, 18.739055633544922, -0.030414152890443802, 0.371932715177536, 0.1285342127084732, 20.149999618530273, 5.0, 0.0, 12.847222328186035, 66.75, 19, 358, -1020, 51, -84, 100, 0, 18428, -29845, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5309250002, -80.57849499980996, 214112.796875, 7.185464382171631, 8.89004898071289, 18.275634765625, -0.010507841594517231, 0.1022796630859375, 0.036483678966760635, 20.149999618530273, 5.0, 0.0, 12.73611068725586, 66.75, 20, 352, -97, 51, -84, 100, 0, 18212, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5309483335, -80.57847999980731, 214113.0, 5.200442790985107, 11.416971206665039, 19.582260131835938, 0.21027056872844696, 0.20577172935009003, 0.24683144688606262, 20.149999618530273, 5.0, 0.0, 12.641666412353516, 69.875, 21, 352, -97, 47, -85, 100, 0, 18272, -2839, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5309833335, -80.57845499980468, 214113.296875, 5.055183410644531, 14.882950782775879, 23.6239013671875, 0.2184964418411255, 0.19033601880073547, 0.42638513445854187, 20.149999618530273, 5.0, 0.0, 12.597222328186035, 69.875, 22, 352, -97, 45, -85, 100, 0, 18332, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5310033335, -80.57843833313527, 214113.5, 4.566143035888672, 20.58769416809082, 29.721464157104492, 0.2898600697517395, 0.2534732222557068, 0.5082623362541199, 20.149999618530273, 5.0, 0.0, 12.627778053283691, 69.875, 24, 352, -94, 42, -83, 100, 0, 18462, -2757, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5310250002, -80.57841999980714, 214113.703125, 3.296281099319458, 22.2059268951416, 36.98344039916992, 0.26876747608184814, -0.22549757361412048, 0.6205205917358398, 20.149999618530273, 5.0, 0.0, 12.891666412353516, 69.875, 27, 352, -86, 41, -83, 100, 0, 18488, -2522, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5310450002, -80.57839333313458, 214113.90625, 1.065535545349121, 20.056865692138672, 45.010353088378906, -0.11962661892175674, -0.061057500541210175, 0.612611711025238, 20.149999618530273, 5.0, 0.0, 12.855555534362793, 71.0, 29, 352, -85, 40, -83, 100, 0, 18446, -2516, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5310650002, -80.57838333313508, 214114.09375, -0.8897532224655151, 16.361520767211914, 53.246620178222656, 0.11747632920742035, -0.35029324889183044, 0.6556997895240784, 20.149999618530273, 5.0, 0.0, 12.741666793823242, 71.0, 29, 352, -84, 38, -83, 100, 0, 18382, -2485, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5310916668, -80.5783483331344, 214114.40625, -1.911584734916687, 11.585618019104004, 61.42845153808594, -0.043564070016145706, -0.1021338403224945, 0.4997471868991852, 20.149999618530273, 5.0, 0.0, 13.297222137451172, 71.0, 35, 352, -84, 36, -83, 100, 0, 18272, -2485, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311316668, -80.57828500033635, 214114.90625, 1.4957963228225708, 1.642199993133545, 68.52958679199219, 0.03206249326467514, -0.13186655938625336, 0.03238407149910927, 20.149999618530273, 5.0, 0.0, 13.791666984558105, 66.625, 46, 353, -85, 33, -83, 100, 0, 18106, -2489, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311483335, -80.57825666700519, 214115.09375, 2.9255599975585938, -1.8987905979156494, 68.95712280273438, -0.11626683175563812, -0.18833890557289124, 0.024523241445422173, 20.149999618530273, 5.0, 0.0, 14.269444465637207, 66.625, 50, 353, -86, 31, -82, 100, 0, 18104, -2537, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311683335, -80.57820833366713, 214115.40625, 3.9366509914398193, -3.703242540359497, 70.63371276855469, 0.1757359653711319, -0.1698562651872635, 0.17125628888607025, 20.149999618530273, 5.0, 0.0, 14.980555534362793, 66.625, 56, 353, -89, 30, -79, 100, 0, 18136, -2621, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5311783335, -80.57817166699921, 214115.59375, 4.7977213859558105, -7.598789215087891, 71.39765930175781, -0.07826164364814758, -0.45657533407211304, -0.06885898113250732, 20.149999618530273, 5.0, 0.0, 15.38888931274414, 66.625, 59, 353, -87, 28, -77, 100, 0, 18216, -2570, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311883335, -80.57813333370723, 214115.796875, 5.589849472045898, -12.476728439331055, 70.40534210205078, 0.09897839277982712, -0.2271566241979599, -0.024341009557247162, 20.149999618530273, 5.0, 0.0, 15.961111068725586, 66.5, 61, 353, -86, 27, -74, 100, 0, 18336, -2537, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5312016669, -80.57807500037015, 214116.09375, 5.754790782928467, -16.920557022094727, 69.07666778564453, 0.00529193552210927, -0.3857935965061188, -0.10828226804733276, 20.149999618530273, 5.0, 0.0, 16.15833282470703, 66.5, 61, 352, -89, 26, -74, 100, 0, 18372, -2606, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312233335, -80.57799500041098, 214116.5, 6.6672587394714355, -19.335838317871094, 64.63309478759766, 0.13602015376091003, -0.16850900650024414, -0.18341317772865295, 20.149999618530273, 5.0, 0.0, 16.422222137451172, 66.5, 61, 352, -92, 22, -72, 100, 0, 18432, -2718, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312416669, -80.57793833373628, 214116.796875, 6.908620357513428, -20.863073348999023, 62.088260650634766, 0.06620220094919205, -0.0747050866484642, -0.13518431782722473, 20.149999618530273, 5.0, 0.0, 16.294445037841797, 66.5, 61, 352, -90, 21, -72, 100, 0, 18454, -2658, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312566669, -80.57790166707213, 214117.0, 7.123781681060791, -23.201156616210938, 60.07685089111328, 0.11406528204679489, -0.1323912888765335, -0.051803771406412125, 20.149999618530273, 5.0, 0.0, 16.205554962158203, 68.875, 60, 352, -91, 19, -72, 100, 0, 18532, -2676, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5312766666, -80.57784666706866, 214117.203125, 6.914888858795166, -25.458663940429688, 57.81459045410156, 0.05668707564473152, -0.30040475726127625, -0.20168761909008026, 20.149999618530273, 5.0, 0.0, 16.063888549804688, 68.875, 59, 351, -91, 17, -72, 100, 0, 18506, -2688, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312900002, -80.57781000038085, 214117.5, 6.336788654327393, -30.369504928588867, 54.14448165893555, 0.032314419746398926, -0.0749102532863617, -0.26725029945373535, 20.149999618530273, 5.0, 0.0, 15.916666984558105, 68.875, 59, 352, -90, 16, -73, 100, 0, 18646, -2643, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313033335, -80.57777500037531, 214117.703125, 6.375962257385254, -32.1141357421875, 50.86027526855469, 0.046733926981687546, -0.05624246224761009, -0.20874683558940887, 20.149999618530273, 5.0, 0.0, 15.672222137451172, 68.875, 59, 351, -90, 14, -73, 100, 0, 18662, -2637, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313166669, -80.57772500049663, 214117.90625, 6.036642074584961, -31.67803955078125, 48.20728302001953, -0.03313106298446655, 0.0526423454284668, -0.22575640678405762, 20.149999618530273, 5.0, 0.0, 15.211111068725586, 69.0625, 58, 351, -89, 13, -74, 100, 0, 18605, -2621, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313366668, -80.57769333370864, 214118.203125, 2.9540975093841553, -29.226356506347656, 46.27176284790039, -0.2631392180919647, 0.07042345404624939, -0.2301536649465561, 20.149999618530273, 5.0, 0.0, 14.730555534362793, 69.0625, 57, 352, -97, 12, -73, 100, 0, 18632, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313500002, -80.5776650003565, 214118.40625, -3.9326579570770264, -27.474576950073242, 43.19789123535156, -0.284252792596817, -0.08689209073781967, -0.49513131380081177, 20.149999618530273, 5.0, 0.0, 14.074999809265137, 69.0625, 54, 352, -91, 11, -73, 100, 0, 18594, -2688, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313750002, -80.57762500035072, 214118.703125, -8.700665473937988, -30.854360580444336, 37.37924575805664, -0.06655174493789673, -0.38517603278160095, -0.49858295917510986, 20.149999618530273, 5.0, 0.0, 13.841666221618652, 69.0625, 52, 352, -89, 10, -73, 100, 0, 18646, -2618, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313916668, -80.57759833368667, 214118.90625, -11.36037540435791, -34.32099533081055, 31.738685607910156, 0.004570284858345985, -0.33671486377716064, -0.5105944871902466, 20.149999618530273, 5.0, 0.0, 13.722222328186035, 67.25, 50, 351, -88, 9, -74, 100, 0, 18694, -2597, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5314083335, -80.57757500035028, 214119.09375, -12.961029052734375, -37.31303405761719, 26.750925064086914, 0.0599844865500927, -0.46662741899490356, -0.2845609188079834, 20.149999618530273, 5.0, 0.0, 13.894444465637207, 67.25, 47, 350, -90, 8, -76, 100, 0, 18689, -2649, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
